"company_id","app_user","ever_contacted_support","subscription_status","left_trustpilot_review","minutes_activity_last_7_days_mobile","minutes_activity_last_7_days_desktop","minutes_activity_last_7_days_all_devices"
17729881,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730055,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730080,FALSE,FALSE,"Cancelled",FALSE,0,0,7
17730082,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730104,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730106,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730126,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730130,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732799,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730177,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730187,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730210,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730235,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730320,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730326,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730380,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730381,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730383,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730398,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730451,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730458,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730479,FALSE,FALSE,"Subscribed",FALSE,0,0,0
17730483,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730486,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17732487,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733164,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730632,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730640,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730695,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731274,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731173,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731109,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731176,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730746,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730787,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17734507,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730802,TRUE,FALSE,"Cancelled",FALSE,0,0,1
17730813,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17730815,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730871,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17731590,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732885,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731015,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731166,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17731213,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17731263,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731259,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731264,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731317,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731366,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731834,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731466,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731467,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731538,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731781,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731790,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17736901,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731933,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730895,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731032,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733979,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17732908,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731179,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731214,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731223,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731239,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731332,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731490,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731469,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733366,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731561,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731579,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735705,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731710,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731767,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731867,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731872,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731906,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731947,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732013,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732024,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732018,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732115,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732137,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733772,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732260,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734470,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734477,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17734513,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732526,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732424,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17732475,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732507,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732515,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732548,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732600,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17737355,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732616,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732709,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733275,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732742,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732753,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17729790,FALSE,FALSE,"Subscribed",FALSE,6,0,6
17732810,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732822,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732855,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732920,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732951,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732952,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733047,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733052,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733066,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733072,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733096,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733113,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733244,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17733146,FALSE,FALSE,"Cancelled",FALSE,0,0,2
17736009,FALSE,FALSE,"Cancelled",FALSE,12,0,12
17733193,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17733200,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734843,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734201,TRUE,FALSE,"Cancelled",TRUE,0,0,0
17733259,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733272,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17733290,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733650,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733321,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733385,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733399,FALSE,FALSE,"Cancelled",FALSE,0,0,7
17733423,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733434,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733553,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733602,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733707,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733779,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733735,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17733752,FALSE,FALSE,"Cancelled",FALSE,0,0,1
17733762,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733816,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733786,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17733825,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733938,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734072,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17733978,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17733980,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734211,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734181,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734103,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734108,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734118,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734178,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734235,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734193,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734203,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734385,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734476,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734480,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734479,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734542,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734554,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734683,TRUE,FALSE,"Cancelled",TRUE,0,0,0
17734693,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734731,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734756,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734816,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734817,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734821,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734831,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734835,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734956,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734978,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734986,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734989,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735043,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735044,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735050,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735057,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735063,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735067,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735071,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735089,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735090,FALSE,FALSE,"Cancelled",FALSE,11,0,11
17735119,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735124,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735157,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17736677,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735166,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735712,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735647,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17735260,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735445,TRUE,FALSE,"Cancelled",TRUE,2,0,2
17735451,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735468,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735473,FALSE,FALSE,"Subscribed",FALSE,0,0,0
17735476,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735619,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735624,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735694,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735713,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735735,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735753,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17736514,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735817,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735993,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17736015,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17736068,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17731017,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731023,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731056,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731059,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731073,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731120,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731154,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731193,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17731189,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17731412,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732815,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731221,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731276,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17732502,FALSE,FALSE,"Subscribed",FALSE,27,0,126
17731429,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731439,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731536,TRUE,FALSE,"Cancelled",TRUE,0,0,0
17731613,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731728,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731729,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731227,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17731764,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731830,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17732061,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732058,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732068,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732099,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732101,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732589,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732296,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733152,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732367,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732376,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732443,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17732458,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732586,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732626,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732720,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17732727,TRUE,FALSE,"Cancelled",FALSE,1,0,5
17732820,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732841,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732872,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732878,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732886,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732901,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17732906,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732907,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733013,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732956,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17736058,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732964,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732982,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733038,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733059,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733123,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733251,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733302,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733314,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733391,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733586,FALSE,FALSE,"Subscribed",FALSE,0,0,0
17733368,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733398,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733404,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733422,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733429,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733430,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17733552,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733570,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17737538,FALSE,FALSE,"Cancelled",FALSE,49,0,52
17733593,FALSE,FALSE,"Cancelled",FALSE,0,0,1
17733625,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733657,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17733673,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733683,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17733764,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733790,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733791,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733932,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733944,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733990,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17736732,FALSE,FALSE,"Cancelled",FALSE,8,0,11
17734122,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734176,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734177,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17734192,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734219,TRUE,FALSE,"Subscribed",FALSE,0,0,0
17734221,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734228,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734234,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734410,FALSE,FALSE,"Cancelled",FALSE,0,0,1
17734682,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734497,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734538,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17734537,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734572,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734575,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734677,FALSE,FALSE,"Cancelled",FALSE,9,0,15
17734814,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734728,FALSE,FALSE,"Subscribed",FALSE,0,0,0
17734742,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734748,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734757,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734764,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17734786,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734825,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735772,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17736103,FALSE,FALSE,"Cancelled",FALSE,0,0,1
17735140,FALSE,FALSE,"Cancelled",FALSE,0,0,2
17736714,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735015,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735793,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735055,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735065,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735072,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735078,TRUE,FALSE,"Cancelled",TRUE,0,0,0
17735745,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17735108,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735109,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735111,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735130,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735135,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735147,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735425,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735156,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17737348,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735163,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735179,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17736608,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17737228,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735197,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735240,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735243,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17736114,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735279,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735404,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735428,TRUE,FALSE,"Cancelled",TRUE,0,0,0
17735433,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735457,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735464,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735613,TRUE,FALSE,"Cancelled",TRUE,0,0,0
17735623,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735656,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735659,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17735683,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17735704,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17718651,TRUE,TRUE,"Subscribed",FALSE,0,0,1
17735775,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17736277,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730691,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733188,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730699,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730735,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730766,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17730783,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17730843,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731020,FALSE,FALSE,"Cancelled",FALSE,56,0,56
17733064,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731192,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17731295,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731286,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731312,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731331,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731357,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731436,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731491,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17731578,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731587,FALSE,FALSE,"Cancelled",FALSE,0,0,90
17734138,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731610,FALSE,FALSE,"Cancelled",FALSE,2,0,2
17736281,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731711,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731801,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731812,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17731825,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731865,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731838,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17736119,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731893,TRUE,FALSE,"Subscribed",FALSE,0,0,0
17731939,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732377,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17731999,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17732108,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732124,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732142,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732147,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732282,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732321,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732349,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732420,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732428,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732474,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732480,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732534,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732560,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732568,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732617,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732625,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732629,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732737,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732738,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17732785,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732783,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732795,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17734002,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732806,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732808,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17732867,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732888,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732889,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732892,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732902,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733439,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733028,FALSE,FALSE,"Cancelled",FALSE,19,0,19
17732981,FALSE,FALSE,"Subscribed",FALSE,0,0,0
17733341,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732990,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17732953,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733020,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733046,TRUE,FALSE,"Cancelled",FALSE,0,0,0
17734488,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733114,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733198,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733300,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733180,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733207,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733212,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733268,FALSE,FALSE,"Cancelled",FALSE,0,0,0
17733274,FALSE,FALSE,"Cancelled",FALSE,0,0,0
